key,value,date
DSDC,0,07/06/11
DSDC,0,07/07/11
DSDC,0,07/08/11
DSDC,0,07/10/11
DSDC,0,07/11/11
DSDC,0,07/12/11
DSDC,0,07/14/11
DSDC,0,07/15/11
DSDC,0,07/18/11
DSDC,0,07/19/11
DSDC,0,07/20/11
DSDC,0,07/21/11
DSDC,5,07/31/11
DSDC,5,08/01/11
DSDC,1,08/02/11
DSDC,4,08/03/11
DSDC,3,08/04/11
DSDC,1,08/05/11
DSDC,1,08/07/11
DSDC,1,08/09/11
DSDC,2,08/10/11
DSDC,1,08/11/11
DSDC,0,08/14/11
DSDC,0,08/17/11
DSDC,12,08/18/11
DSDC,0,08/19/11
DSDC,2,08/20/11
DSDC,0,08/21/11
DSDC,1,08/22/11
DSDC,2,08/23/11
DSDC,5,08/24/11
DSDC,3,08/25/11
DSDC,8,09/10/11
DSDC,10,09/11/11
DSDC,7,09/12/11
DSDC,2,09/13/11
DSDC,4,09/14/11
DSDC,4,09/15/11
DSDC,5,09/19/11
DSDC,4,09/20/11
DSDC,9,09/21/11
DSDC,5,09/25/11
DSDC,7,09/26/11
DSDC,0,09/29/11
DSDC,0,09/30/11
DSDC,0,10/01/11
DSDC,0,10/02/11
DSDC,0,10/03/11
DSDC,0,10/04/11
DSDC,0,10/05/11
DSDC,0,10/10/11
DSDC,41,10/12/11
DSDC,3,10/13/11
DSDC,3,10/14/11
DSDC,1,10/15/11
DSDC,2,10/16/11
DSDC,5,10/17/11
DSDC,8,10/18/11
DSDC,2,10/19/11
DSDC,2,10/21/11
DSDC,3,10/24/11
DSDC,0,10/25/11
DSDC,0,10/26/11
DSDC,0,10/27/11
DSDC,0,10/28/11
DSDC,0,10/31/11
DSDC,0,11/01/11
DSDC,0,11/02/11
DSDC,0,11/03/11
DSDC,3,11/04/11
DSDC,0,11/05/11
DSDC,17,11/06/11
DSDC,10,11/07/11
DSDC,4,11/08/11
DSDC,2,11/09/11
DSDC,3,11/10/11
DSDC,1,11/11/11
DSDC,0,11/12/11
DSDC,0,11/13/11
DSDC,1,11/14/11
DSDC,2,11/15/11
DSDC,1,11/18/11
DSDC,1,11/20/11
DSDC,2,11/21/11
DSDC,9,11/22/11
DSDC,2,11/23/11
DSDC,2,11/25/11
DSDC,2,11/26/11
DSDC,3,11/28/11
DSDC,4,12/06/11
DSDC,21,12/07/11
DSDC,4,12/08/11
DSDC,2,12/09/11
DSDC,1,12/10/11
DSDC,1,12/11/11
DSDC,3,12/12/11
DSDC,4,12/13/11
DSDC,10,12/14/11
DSDC,3,12/15/11
DSDC,4,12/16/11
DSDC,2,12/17/11
DSDC,7,12/18/11
DSDC,6,12/19/11
DSDC,8,12/20/11
DSDC,3,12/21/11
DSDC,21,12/26/11
DSDC,3,12/27/11
DSDC,2,12/28/11
DSDC,1,12/31/11
DSDC,2,01/03/12
DSDC,1,01/06/12
DSDC,13,01/08/12
DSDC,4,01/09/12
DSDC,2,01/10/12
DSDC,4,01/11/12
DSDC,1,01/12/12
DSDC,2,01/13/12
DSDC,1,01/14/12
DSDC,2,01/17/12
DSDC,7,01/18/12
DSDC,3,01/19/12
DSDC,5,01/20/12
DSDC,2,01/21/12
DSDC,0,01/22/12
DSDC,1,01/23/12
DSDC,3,01/24/12
DSDC,3,01/25/12
DSDC,0,01/26/12
DSDC,0,01/27/12
DSDC,18,01/29/12
DSDC,19,01/30/12
DSDC,4,01/31/12
DSDC,2,02/01/12
DSDC,3,02/02/12
DSDC,2,02/03/12
DSDC,0,02/04/12
DSDC,0,02/05/12
DSDC,1,02/06/12
DSDC,1,02/07/12
DSDC,0,02/08/12
DSDC,1,02/09/12
DSDC,1,02/11/12
DSDC,20,02/13/12
DSDC,7,02/14/12
DSDC,1,02/15/12
DSDC,1,02/16/12
DSDC,5,02/18/12
DSDC,6,02/19/12
DSDC,5,02/20/12
DSDC,0,02/21/12
DSDC,40,02/25/12
DSDC,7,02/26/12
DSDC,5,02/27/12
DSDC,2,02/28/12
DSDC,5,02/29/12
DSDC,2,03/01/12
DSDC,0,03/02/12
DSDC,3,03/04/12
DSDC,22,03/05/12
DSDC,28,03/06/12
DSDC,9,03/07/12
DSDC,5,03/08/12
DSDC,2,03/09/12
DSDC,5,03/10/12
DSDC,2,03/12/12
DSDC,3,03/13/12
DSDC,4,03/14/12
DSDC,3,03/15/12
DSDC,41,03/16/12
DSDC,18,03/17/12
DSDC,9,03/18/12
DSDC,11,03/19/12
DSDC,6,03/20/12
DSDC,11,03/21/12
DSDC,8,03/22/12
DSDC,3,03/23/12
DSDC,6,03/24/12
DSDC,2,03/25/12
DSDC,6,03/26/12
DSDC,5,03/27/12
DSDC,3,03/28/12
DSDC,4,03/29/12
DSDC,4,04/01/12
DSDC,1,04/02/12
DSDC,1,04/03/12
DSDC,5,04/04/12
DSDC,2,04/05/12
DSDC,3,04/06/12
DSDC,1,04/07/12
DSDC,4,04/09/12
DSDC,4,04/10/12
DSDC,1,04/13/12
DSDC,1,04/15/12
DSDC,2,04/16/12
DSDC,1,04/17/12
DSDC,1,04/18/12
DSDC,6,04/19/12
DSDC,1,04/21/12
DSDC,1,04/22/12
DSDC,2,04/23/12
DSDC,15,04/24/12
DSDC,39,04/25/12
DSDC,33,04/26/12
DSDC,7,04/27/12
DSDC,1,04/28/12
DSDC,2,04/29/12
DSDC,7,04/30/12
DSDC,2,05/01/12
DSDC,3,05/02/12
DSDC,3,05/03/12
DSDC,3,05/04/12
DSDC,2,05/05/12
DSDC,0,05/06/12
DSDC,6,05/07/12
DSDC,4,05/08/12
DSDC,1,05/09/12
DSDC,2,05/10/12
DSDC,6,05/11/12
DSDC,0,05/13/12
DSDC,1,05/14/12
DSDC,2,05/15/12
DSDC,13,05/16/12
DSDC,9,05/17/12
DSDC,4,05/19/12
DSDC,18,05/21/12
DSDC,9,05/22/12
DSDC,39,05/23/12
DSDC,49,05/24/12
DSDC,4,05/25/12
DSDC,1,05/26/12
DSDC,0,05/27/12
DSDC,2,05/28/12
DSDC,3,05/29/12
DSDC,7,05/30/12
DSDC,4,05/31/12
DSDC,3,06/01/12
DSDC,1,06/02/12
DSDC,0,06/03/12
DSDC,6,06/04/12
DSDC,0,06/05/12
DSDC,5,06/06/12
DSDC,3,06/07/12
DSDC,4,06/08/12
DSDC,1,06/09/12
DSDC,2,06/10/12
DSDC,3,06/12/12
DSDC,3,06/13/12
DSDC,1,06/14/12
DSDC,1,06/16/12
DSDC,1,06/17/12
DSDC,3,06/18/12
DSDC,2,06/19/12
DSDC,4,06/20/12
DSDC,1,06/21/12
DSDC,18,06/22/12
DSDC,5,06/23/12
DSDC,6,06/24/12
DSDC,87,06/25/12
DSDC,10,06/26/12
DSDC,14,06/27/12
DSDC,10,06/28/12
DSDC,7,06/29/12
DSDC,2,06/30/12
DSDC,4,07/01/12
DSDC,1,07/02/12
DSDC,2,07/03/12
DSDC,3,07/04/12
DSDC,2,07/05/12
DSDC,5,07/06/12
DSDC,2,07/07/12
DSDC,2,07/08/12
DSDC,6,07/09/12
DSDC,3,07/10/12
DSDC,4,07/11/12
DSDC,2,07/12/12
DSDC,3,07/13/12
DSDC,4,07/15/12
DSDC,14,07/17/12
DSDC,14,07/18/12
DSDC,3,07/19/12
DSDC,5,07/20/12
DSDC,5,07/21/12
DSDC,13,07/22/12
DSDC,19,07/23/12
DSDC,63,08/06/12
DSDC,18,08/07/12
DSDC,6,08/08/12
DSDC,1,08/09/12
DSDC,8,08/10/12
DSDC,3,08/11/12
DSDC,1,08/12/12
DSDC,5,08/13/12
DSDC,2,08/14/12
DSDC,32,08/15/12
DSDC,9,08/16/12
DSDC,2,08/17/12
DSDC,5,08/18/12
DSDC,5,08/20/12
DSDC,9,08/21/12
DSDC,13,08/22/12
DSDC,10,08/23/12
DSDC,3,08/24/12
DSDC,0,08/25/12
DSDC,12,08/26/12
DSDC,12,08/27/12
DSDC,1,08/28/12
DSDC,1,08/29/12
DSDC,0,08/30/12
DSDC,2,09/01/12
DSDC,3,09/02/12
DSDC,2,09/04/12
DSDC,1,09/06/12
DSDC,129,09/07/12
DSDC,5,09/08/12
DSDC,15,09/09/12
DSDC,12,09/10/12
DSDC,5,09/11/12
DSDC,19,09/12/12
DSDC,8,09/13/12
DSDC,2,09/14/12
DSDC,3,09/15/12
DSDC,5,09/16/12
DSDC,7,09/17/12
DSDC,4,09/18/12
DSDC,4,09/19/12
DSDC,7,09/20/12
DSDC,4,09/21/12
DSDC,3,09/22/12
DSDC,4,09/23/12
DSDC,61,09/24/12
DSDC,30,09/25/12
DSDC,28,09/26/12
DSDC,20,09/27/12
DSDC,2,09/28/12
DSDC,5,09/29/12
DSDC,26,09/30/12
DSDC,38,10/01/12
DSDC,12,10/02/12
DSDC,6,10/03/12
DSDC,6,10/04/12
DSDC,2,10/05/12
DSDC,2,10/06/12
DSDC,5,10/07/12
DSDC,3,10/08/12
DSDC,6,10/09/12
DSDC,5,10/10/12
DSDC,14,10/11/12
DSDC,7,10/12/12
DSDC,6,10/13/12
DSDC,6,10/14/12
DSDC,14,10/15/12
DSDC,11,10/16/12
DSDC,9,10/17/12
DSDC,0,10/18/12
DSDC,0,10/19/12
DSDC,0,10/20/12
DSDC,0,10/21/12
DSDC,0,10/22/12
DSDC,0,10/23/12
DSDC,0,10/24/12
DSDC,0,10/25/12
DSDC,0,10/26/12
DSDC,0,10/28/12
DSDC,0,10/29/12
DSDC,0,10/31/12
DSDC,0,11/01/12
DSDC,126,11/02/12
DSDC,9,11/03/12
DSDC,9,11/04/12
DSDC,9,11/05/12
DSDC,2,11/06/12
DSDC,6,11/07/12
DSDC,5,11/08/12
DSDC,5,11/09/12
DSDC,3,11/10/12
DSDC,6,11/11/12
DSDC,4,11/12/12
DSDC,33,11/13/12
DSDC,20,11/14/12
DSDC,7,11/15/12
DSDC,3,11/16/12
DSDC,4,11/17/12
DSDC,11,11/18/12
DSDC,25,11/19/12
DSDC,0,11/20/12
DSDC,0,11/21/12
DSDC,0,11/22/12
DSDC,0,11/23/12
DSDC,0,11/24/12
DSDC,0,11/25/12
DSDC,190,11/26/12
DSDC,23,11/27/12
DSDC,10,11/28/12
DSDC,9,11/29/12
DSDC,5,11/30/12
DSDC,1,12/01/12
DSDC,3,12/02/12
DSDC,7,12/03/12
DSDC,44,12/04/12
DSDC,3,12/05/12
DSDC,3,12/06/12
DSDC,3,12/07/12
DSDC,1,12/08/12
DSDC,1,12/09/12
DSDC,5,12/10/12
DSDC,10,12/12/12
DSDC,7,12/13/12
DSDC,2,12/14/12
DSDC,3,12/15/12
DSDC,6,12/16/12
DSDC,7,12/17/12
DSDC,7,12/18/12
DSDC,0,12/19/12
DSDC,0,12/20/12
DSDC,0,12/21/12
DSDC,0,12/22/12
DSDC,0,12/23/12
DSDC,0,12/24/12
DSDC,0,12/25/12
DSDC,137,12/26/12
DSDC,31,12/27/12
DSDC,11,12/28/12
DSDC,4,12/29/12
DSDC,4,12/30/12
DSDC,6,12/31/12
DSDC,5,01/01/13
DSDC,11,01/02/13
DSDC,10,01/03/13
DSDC,2,01/04/13
DSDC,6,01/05/13
DSDC,4,01/06/13
DSDC,6,01/07/13
DSDC,7,01/08/13
DSDC,4,01/09/13
DSDC,5,01/10/13
DSDC,2,01/11/13
DSDC,6,01/12/13
DSDC,2,01/13/13
DSDC,9,01/14/13
DSDC,6,01/15/13
DSDC,5,01/16/13
DSDC,9,01/17/13
DSDC,3,01/18/13
DSDC,4,01/19/13
DSDC,3,01/20/13
DSDC,8,01/21/13
DSDC,43,01/22/13
DSDC,31,01/23/13
DSDC,10,01/24/13
DSDC,2,01/25/13
DSDC,2,01/26/13
DSDC,10,01/27/13
DSDC,37,01/28/13
DSDC,0,01/29/13
DSDC,0,01/30/13
DSDC,0,01/31/13
DSDC,0,02/01/13
DSDC,0,02/03/13
DSDC,0,02/04/13
DSDC,0,02/05/13
DSDC,0,02/06/13
DSDC,0,02/07/13
DSDC,0,02/08/13
DSDC,0,02/09/13
DSDC,0,02/10/13
DSDC,0,02/11/13
DSDC,0,02/12/13
DSDC,0,02/13/13
DSDC,0,02/14/13
DSDC,0,02/15/13
DSDC,0,02/16/13
DSDC,0,02/17/13
DSDC,0,02/18/13
DSDC,0,02/19/13
DSDC,0,02/20/13
DSDC,146,02/21/13
DSDC,22,02/22/13
DSDC,4,02/23/13
DSDC,4,02/24/13
DSDC,12,02/25/13
DSDC,5,02/26/13
DSDC,7,02/27/13
DSDC,0,02/28/13
DSDC,41,03/01/13
DSDC,109,03/02/13
DSDC,28,03/03/13
DSDC,48,03/04/13
DSDC,12,03/05/13
DSDC,13,03/06/13
DSDC,28,03/07/13
DSDC,5,03/08/13
DSDC,3,03/09/13
DSDC,6,03/10/13
DSDC,7,03/11/13
DSDC,1,03/12/13
DSDC,4,03/13/13
DSDC,6,03/14/13
DSDC,163,03/15/13
DSDC,41,03/16/13
DSDC,18,03/17/13
DSDC,19,03/18/13
DSDC,16,03/19/13
DSDC,13,03/20/13
DSDC,5,03/21/13
DSDC,25,03/22/13
DSDC,9,03/23/13
DSDC,8,03/24/13
DSDC,11,03/25/13
DSDC,9,03/26/13
DSDC,24,03/27/13
DSDC,8,03/28/13
DSDC,14,03/29/13
DSDC,6,03/30/13
DSDC,3,03/31/13
DSDC,4,04/01/13
DSDC,8,04/02/13
DSDC,11,04/03/13
DSDC,6,04/04/13
DSDC,3,04/05/13
DSDC,5,04/06/13
DSDC,3,04/07/13
DSDC,4,04/08/13
DSDC,9,04/09/13
DSDC,2,04/10/13
DSDC,4,04/11/13
DSDC,12,04/12/13
DSDC,4,04/13/13
DSDC,1,04/14/13
DSDC,14,04/15/13
DSDC,5,04/16/13
DSDC,24,04/17/13
DSDC,18,04/18/13
DSDC,1,04/19/13
DSDC,5,04/20/13
DSDC,5,04/21/13
DSDC,24,04/22/13
DSDC,15,04/23/13
DSDC,0,04/24/13
DSDC,0,04/25/13
DSDC,0,04/26/13
DSDC,0,04/27/13
DSDC,0,04/28/13
DSDC,0,04/29/13
DSDC,0,04/30/13
DSDC,0,05/01/13
DSDC,0,05/02/13
DSDC,0,05/03/13
DSDC,0,05/04/13
DSDC,0,05/05/13
DSDC,0,05/06/13
DSDC,0,05/07/13
DSDC,0,05/08/13
DSDC,128,05/09/13
DSDC,20,05/10/13
DSDC,6,05/11/13
DSDC,4,05/12/13
DSDC,5,05/13/13
DSDC,13,05/14/13
DSDC,135,05/15/13
DSDC,17,05/16/13
DSDC,4,05/17/13
DSDC,3,05/18/13
DSDC,5,05/19/13
DSDC,9,05/20/13
DSDC,9,05/21/13
DSDC,34,05/22/13
DSDC,32,05/23/13
DSDC,9,05/24/13
DSDC,5,05/25/13
DSDC,3,05/26/13
DSDC,33,05/27/13
DSDC,30,05/28/13
DSDC,2,05/29/13
DSDC,3,05/30/13
DSDC,4,05/31/13
DSDC,4,06/01/13
DSDC,1,06/02/13
DSDC,10,06/03/13
DSDC,3,06/04/13
DSDC,2,06/05/13
DSDC,6,06/06/13
DSDC,4,06/07/13
DSDC,2,06/08/13
DSDC,1,06/09/13
DSDC,3,06/10/13
DSDC,5,06/11/13
DSDC,28,06/12/13
DSDC,26,06/13/13
DSDC,5,06/14/13
DSDC,5,06/15/13
DSDC,3,06/16/13
DSDC,84,06/17/13
DSDC,72,06/18/13
DSDC,7,06/19/13
DSDC,14,06/20/13
DSDC,4,06/21/13
DSDC,4,06/22/13
DSDC,6,06/23/13
DSDC,7,06/24/13
DSDC,6,06/25/13
DSDC,0,06/26/13
DSDC,6,06/27/13
DSDC,2,06/28/13
DSDC,2,06/29/13
DSDC,4,06/30/13
DSDC,6,07/01/13
DSDC,10,07/02/13
DSDC,2,07/03/13
DSDC,1,07/04/13
DSDC,2,07/05/13
DSDC,1,07/06/13
DSDC,3,07/07/13
DSDC,5,07/08/13
DSDC,4,07/09/13
DSDC,5,07/10/13
DSDC,9,07/11/13
DSDC,3,07/12/13
DSDC,2,07/13/13
DSDC,2,07/14/13
DSDC,3,07/15/13
DSDC,13,07/16/13
DSDC,3,07/17/13
DSDC,8,07/18/13
DSDC,2,07/19/13
DSDC,6,07/20/13
DSDC,4,07/21/13
DSDC,6,07/22/13
DSDC,5,07/23/13
DSDC,37,07/24/13
DSDC,35,07/25/13
DSDC,6,07/26/13
DSDC,5,07/27/13
DSDC,9,07/28/13
DSDC,42,07/29/13
DSDC,22,07/30/13
DSDC,0,07/31/13
DSDC,0,08/01/13
DSDC,0,08/02/13
DSDC,0,08/03/13
DSDC,0,08/04/13
DSDC,0,08/05/13
DSDC,0,08/06/13
DSDC,0,08/07/13
DSDC,105,08/08/13
DSDC,26,08/09/13
DSDC,9,08/10/13
DSDC,11,08/11/13
DSDC,9,08/12/13
DSDC,9,08/13/13
DSDC,6,08/14/13
DSDC,2,08/15/13
DSDC,8,08/16/13
DSDC,5,08/17/13
DSDC,5,08/18/13
DSDC,2,08/19/13
DSDC,10,08/20/13
DSDC,3,08/21/13
DSDC,12,08/22/13
DSDC,8,08/23/13
DSDC,2,08/24/13
DSDC,1,08/25/13
DSDC,7,08/26/13
DSDC,10,08/27/13
DSDC,9,08/28/13
DSDC,0,08/29/13
DSDC,0,08/30/13
DSDC,0,08/31/13
DSDC,0,09/02/13
DSDC,0,09/03/13
DSDC,227,09/04/13
DSDC,41,09/05/13
DSDC,13,09/06/13
DSDC,8,09/07/13
DSDC,4,09/08/13
DSDC,10,09/09/13
DSDC,22,09/10/13
DSDC,122,09/11/13
DSDC,20,09/12/13
DSDC,13,09/13/13
DSDC,5,09/14/13
DSDC,4,09/15/13
DSDC,8,09/16/13
DSDC,8,09/17/13
DSDC,5,09/18/13
DSDC,12,09/19/13
DSDC,5,09/20/13
DSDC,9,09/21/13
DSDC,5,09/22/13
DSDC,13,09/23/13
DSDC,34,09/24/13
DSDC,34,09/25/13
DSDC,9,09/26/13
DSDC,6,09/27/13
DSDC,5,09/28/13
DSDC,19,09/29/13
DSDC,41,09/30/13
DSDC,10,10/01/13
DSDC,9,10/02/13
DSDC,8,10/03/13
DSDC,5,10/04/13
DSDC,5,10/05/13
DSDC,11,10/07/13
DSDC,3,10/08/13
DSDC,10,10/09/13
DSDC,39,10/10/13
DSDC,20,10/11/13
DSDC,2,10/12/13
DSDC,4,10/13/13
DSDC,11,10/14/13
DSDC,26,10/15/13
DSDC,19,10/16/13
DSDC,0,10/17/13
DSDC,0,10/18/13
DSDC,0,10/19/13
DSDC,0,10/20/13
DSDC,0,10/21/13
DSDC,4,10/22/13
DSDC,159,10/23/13
DSDC,25,10/24/13
DSDC,11,10/25/13
DSDC,4,10/26/13
DSDC,9,10/27/13
DSDC,11,10/28/13
DSDC,8,10/29/13
DSDC,5,10/30/13
DSDC,5,10/31/13
DSDC,6,11/01/13
DSDC,1,11/02/13
DSDC,4,11/03/13
DSDC,14,11/04/13
DSDC,103,11/05/13
DSDC,67,11/06/13
DSDC,15,11/07/13
DSDC,9,11/08/13
DSDC,2,11/09/13
DSDC,6,11/10/13
DSDC,4,11/11/13
DSDC,4,11/12/13
DSDC,8,11/13/13
DSDC,7,11/14/13
DSDC,22,11/15/13
DSDC,7,11/16/13
DSDC,15,11/17/13
DSDC,22,11/18/13
DSDC,12,11/19/13
DSDC,23,11/20/13
DSDC,16,11/21/13
DSDC,4,11/22/13
DSDC,3,11/23/13
DSDC,3,11/24/13
DSDC,8,11/25/13
DSDC,7,11/26/13
DSDC,4,11/27/13
DSDC,1,11/28/13
DSDC,2,11/29/13
DSDC,6,11/30/13
DSDC,5,12/01/13
DSDC,2,12/02/13
DSDC,9,12/03/13
DSDC,5,12/04/13
DSDC,6,12/05/13
DSDC,4,12/06/13
DSDC,2,12/07/13
DSDC,6,12/08/13
DSDC,2,12/09/13
DSDC,2,12/10/13
DSDC,33,12/11/13
DSDC,20,12/12/13
DSDC,9,12/13/13
DSDC,9,12/14/13
DSDC,9,12/15/13
DSDC,50,12/16/13
DSDC,0,12/17/13
DSDC,0,12/23/13
DSDC,0,12/24/13
DSDC,0,12/25/13
DSDC,0,12/26/13
DIDC,0,08/10/09
DIDC,0,08/11/09
DIDC,0,08/12/09
DIDC,0,08/13/09
DIDC,0,08/14/09
DIDC,0,08/15/09
DIDC,0,08/19/09
DIDC,0,08/20/09
DIDC,0,08/26/09
DIDC,0,08/28/09
DIDC,0,09/01/09
DIDC,0,09/03/09
DIDC,0,09/04/09
DIDC,0,09/15/09
DIDC,0,09/17/09
DIDC,0,09/21/09
DIDC,0,09/23/09
DIDC,0,09/24/09
DIDC,0,09/28/09
DIDC,0,10/14/09
DIDC,0,10/15/09
DIDC,0,10/16/09
DIDC,0,02/15/10
DIDC,0,02/16/10
DIDC,0,02/25/10
DIDC,0,02/27/10
DIDC,0,03/08/10
DIDC,0,03/10/10
DIDC,0,04/13/10
DIDC,0,04/14/10
DIDC,0,04/15/10
DIDC,0,04/16/10
DIDC,0,04/19/10
DIDC,0,04/24/10
DIDC,0,04/25/10
DIDC,0,04/28/10
DIDC,0,04/29/10
DIDC,0,05/05/10
DIDC,0,05/07/10
DIDC,0,05/19/10
DIDC,0,06/07/10
DIDC,0,06/08/10
DIDC,0,06/09/10
DIDC,0,06/17/10
DIDC,0,06/21/10
DIDC,0,06/23/10
DIDC,0,06/24/10
DIDC,0,07/13/10
DIDC,0,07/16/10
DIDC,0,07/17/10
DIDC,0,07/18/10
DIDC,0,07/19/10
DIDC,0,07/20/10
DIDC,0,07/27/10
DIDC,0,07/30/10
DIDC,0,08/06/10
DIDC,0,08/08/10
DIDC,0,08/10/10
DIDC,0,08/11/10
DIDC,0,08/13/10
DIDC,0,08/16/10
DIDC,0,08/17/10
DIDC,0,08/22/10
DIDC,0,08/24/10
DIDC,0,08/26/10
DIDC,0,09/02/10
DIDC,0,09/09/10
DIDC,0,09/13/10
DIDC,0,09/19/10
DIDC,0,09/21/10
DIDC,0,09/27/10
DIDC,0,09/28/10
DIDC,0,10/04/10
DIDC,0,10/05/10
DIDC,0,10/06/10
DIDC,0,10/15/10
DIDC,0,10/16/10
DIDC,0,10/17/10
DIDC,0,10/18/10
DIDC,0,11/12/10
DIDC,0,11/18/10
DIDC,0,11/22/10
DIDC,0,11/23/10
DIDC,0,01/31/11
DIDC,0,02/11/11
DIDC,0,02/12/11
DIDC,0,02/13/11
DIDC,0,02/15/11
DIDC,0,02/17/11
DIDC,0,02/18/11
DIDC,0,02/20/11
DIDC,0,02/21/11
DIDC,0,02/23/11
DIDC,0,02/24/11
DIDC,0,02/25/11
DIDC,0,02/26/11
DIDC,0,02/27/11
DIDC,0,02/28/11
DIDC,0,03/02/11
DIDC,0,03/04/11
DIDC,0,03/07/11
DIDC,0,03/10/11
DIDC,0,03/11/11
DIDC,0,03/12/11
DIDC,0,03/13/11
DIDC,0,03/14/11
DIDC,0,03/15/11
DIDC,0,03/16/11
DIDC,0,03/17/11
DIDC,0,03/18/11
DIDC,0,03/19/11
DIDC,0,03/21/11
DIDC,0,03/22/11
DIDC,0,03/23/11
DIDC,0,03/24/11
DIDC,0,03/26/11
DIDC,0,04/04/11
DIDC,0,04/12/11
DIDC,0,04/15/11
DIDC,0,04/17/11
DIDC,0,04/18/11
DIDC,0,04/20/11
DIDC,0,04/21/11
DIDC,0,04/24/11
DIDC,0,04/27/11
DIDC,0,04/28/11
DIDC,0,04/29/11
DIDC,0,05/01/11
DIDC,0,05/02/11
DIDC,0,05/03/11
DIDC,0,05/04/11
DIDC,0,05/05/11
DIDC,0,05/06/11
DIDC,0,05/08/11
DIDC,0,05/10/11
DIDC,0,05/12/11
DIDC,0,05/13/11
DIDC,0,05/14/11
DIDC,0,05/15/11
DIDC,0,05/16/11
DIDC,0,05/17/11
DIDC,0,05/18/11
DIDC,0,06/07/11
DIDC,0,06/08/11
DIDC,0,06/16/11
DIDC,0,06/17/11
DIDC,0,06/24/11
DIDC,0,06/25/11
DIDC,0,07/05/11
DIDC,0,07/06/11
DIDC,0,07/07/11
DIDC,0,07/08/11
DIDC,0,07/10/11
DIDC,0,07/11/11
DIDC,0,07/12/11
DIDC,0,07/14/11
DIDC,0,07/15/11
DIDC,0,07/18/11
DIDC,0,07/19/11
DIDC,0,07/20/11
DIDC,0,07/21/11
DIDC,0,07/31/11
DIDC,0,08/01/11
DIDC,0,08/02/11
DIDC,0,08/03/11
DIDC,0,08/04/11
DIDC,0,08/05/11
DIDC,0,08/07/11
DIDC,0,08/09/11
DIDC,0,08/10/11
DIDC,0,08/11/11
DIDC,0,08/14/11
DIDC,0,08/17/11
DIDC,0,08/18/11
DIDC,0,08/19/11
DIDC,0,08/20/11
DIDC,0,08/21/11
DIDC,0,08/22/11
DIDC,0,08/23/11
DIDC,0,08/24/11
DIDC,0,08/25/11
DIDC,0,09/10/11
DIDC,0,09/11/11
DIDC,0,09/12/11
DIDC,0,09/13/11
DIDC,0,09/14/11
DIDC,0,09/15/11
DIDC,0,09/19/11
DIDC,0,09/20/11
DIDC,0,09/21/11
DIDC,0,09/25/11
DIDC,0,09/26/11
DIDC,0,09/29/11
DIDC,0,09/30/11
DIDC,0,10/01/11
DIDC,0,10/02/11
DIDC,0,10/03/11
DIDC,0,10/04/11
DIDC,0,10/05/11
DIDC,0,10/10/11
DIDC,0,10/12/11
DIDC,0,10/13/11
DIDC,0,10/14/11
DIDC,0,10/15/11
DIDC,0,10/16/11
DIDC,0,10/17/11
DIDC,0,10/18/11
DIDC,0,10/19/11
DIDC,0,10/21/11
DIDC,0,10/24/11
DIDC,0,10/25/11
DIDC,0,10/26/11
DIDC,0,10/27/11
DIDC,0,10/28/11
DIDC,0,10/31/11
DIDC,0,11/01/11
DIDC,0,11/02/11
DIDC,0,11/03/11
DIDC,0,11/04/11
DIDC,0,11/05/11
DIDC,0,11/06/11
DIDC,0,11/07/11
DIDC,0,11/08/11
DIDC,0,11/09/11
DIDC,0,11/10/11
DIDC,0,11/11/11
DIDC,0,11/12/11
DIDC,0,11/13/11
DIDC,0,11/14/11
DIDC,0,11/15/11
DIDC,0,11/18/11
DIDC,0,11/20/11
DIDC,0,11/21/11
DIDC,0,11/22/11
DIDC,0,11/23/11
DIDC,0,11/25/11
DIDC,0,11/26/11
DIDC,0,11/28/11
DIDC,0,12/06/11
DIDC,0,12/07/11
DIDC,0,12/08/11
DIDC,0,12/09/11
DIDC,0,12/10/11
DIDC,0,12/11/11
DIDC,0,12/12/11
DIDC,0,12/13/11
DIDC,0,12/14/11
DIDC,0,12/15/11
DIDC,0,12/16/11
DIDC,0,12/17/11
DIDC,0,12/18/11
DIDC,0,12/19/11
DIDC,0,12/20/11
DIDC,0,12/21/11
DIDC,0,12/26/11
DIDC,0,12/27/11
DIDC,0,12/28/11
DIDC,0,12/31/11
DIDC,0,01/03/12
DIDC,0,01/06/12
DIDC,0,01/08/12
DIDC,0,01/09/12
DIDC,0,01/10/12
DIDC,0,01/11/12
DIDC,0,01/12/12
DIDC,0,01/13/12
DIDC,0,01/14/12
DIDC,0,01/17/12
DIDC,0,01/18/12
DIDC,0,01/19/12
DIDC,0,01/20/12
DIDC,0,01/21/12
DIDC,0,01/22/12
DIDC,0,01/23/12
DIDC,0,01/24/12
DIDC,0,01/25/12
DIDC,0,01/26/12
DIDC,0,01/27/12
DIDC,0,01/29/12
DIDC,0,01/30/12
DIDC,0,01/31/12
DIDC,0,02/01/12
DIDC,0,02/02/12
DIDC,0,02/03/12
DIDC,0,02/04/12
DIDC,0,02/05/12
DIDC,0,02/06/12
DIDC,0,02/07/12
DIDC,0,02/08/12
DIDC,0,02/09/12
DIDC,0,02/11/12
DIDC,0,02/13/12
DIDC,0,02/14/12
DIDC,0,02/15/12
DIDC,0,02/16/12
DIDC,0,02/18/12
DIDC,0,02/19/12
DIDC,0,02/20/12
DIDC,0,02/21/12
